CustomerID,Name,Age,Gender,AccountBalance,AccountType,AccountOpenDate,Email
2888.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
NA,Jim Brown,39.007712418300656,Male,12000.0,Unknown,2015-09-12,unknown@email.com
2890.0,Alice Green,28.0,Female,8500.0,Unknown,0000-00-00,alice.green@example.com
2892.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
2893.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
2894.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
2895.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
2896.0,Alice Green,28.0,Female,0.0,Savings,0000-00-00,alice.green@example.com
2898.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
NA,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
2900.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
2904.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
2905.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
2907.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
2908.0,Alice Green,39.007712418300656,Female,8500.0,Savings,0000-00-00,alice.green@example.com
2910.0,Paul White,39.007712418300656,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
2911.0,John Doe,45.0,Male,0.0,Savings,2010-06-15,john.doe@example.com
2912.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
2913.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
2914.0,Alice Green,28.0,Male,8500.0,Savings,0000-00-00,alice.green@example.com
2916.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
2917.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
2918.0,Jane Smith,39.007712418300656,Female,0.0,Checking,2012-08-24,jane.smith@sample.com
2919.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
2920.0,Alice Green,28.0,Male,8500.0,Savings,0000-00-00,unknown@email.com
2922.0,Paul White,39.007712418300656,Male,10000.0,Unknown,0000-00-00,paul.white@example.com
2923.0,John Doe,45.0,Male,0.0,Savings,2010-06-15,john.doe@example.com
2924.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,0000-00-00,unknown@email.com
2925.0,Jim Brown,39.007712418300656,Male,12000.0,Unknown,2015-09-12,unknown@email.com
2926.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
2928.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
2929.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,unknown@email.com
2930.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
NA,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
2932.0,Alice Green,28.0,Male,8500.0,Savings,0000-00-00,alice.green@example.com
2934.0,Paul White,39.007712418300656,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
2935.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
2936.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
2937.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
2938.0,Alice Green,28.0,Male,8500.0,Savings,0000-00-00,alice.green@example.com
2941.0,John Doe,45.0,Male,5000.0,Savings,0000-00-00,john.doe@example.com
2942.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,0000-00-00,jane.smith@sample.com
2943.0,Jim Brown,32.0,Male,0.0,Unknown,2015-09-12,unknown@email.com
2944.0,Alice Green,28.0,Male,8500.0,Savings,0000-00-00,alice.green@example.com
2946.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
2947.0,John Doe,45.0,Male,0.0,Savings,2010-06-15,unknown@email.com
2948.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
2949.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
2950.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
2952.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
2953.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
2954.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
2955.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
2956.0,Alice Green,28.0,Male,8500.0,Savings,0000-00-00,alice.green@example.com
2958.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
2960.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
2961.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
2962.0,Alice Green,28.0,Female,8500.0,Unknown,0000-00-00,alice.green@example.com
2964.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
2965.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
2966.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
2967.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
2971.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
2972.0,Jane Smith,39.007712418300656,Male,7000.0,Checking,2012-08-24,jane.smith@sample.com
2973.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
2974.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
2976.0,Paul White,40.0,Male,10000.0,Unknown,0000-00-00,paul.white@example.com
2977.0,John Doe,39.007712418300656,Male,5000.0,Savings,2010-06-15,john.doe@example.com
2978.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
2979.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
2980.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
2982.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
2984.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
NA,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,unknown@email.com
2988.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
2989.0,John Doe,45.0,Male,5000.0,Savings,0000-00-00,john.doe@example.com
2990.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
2991.0,Jim Brown,39.007712418300656,Male,12000.0,Unknown,2015-09-12,unknown@email.com
2992.0,Alice Green,39.007712418300656,Female,8500.0,Savings,0000-00-00,alice.green@example.com
2994.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,unknown@email.com
2995.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
2996.0,Jane Smith,39.007712418300656,Female,0.0,Checking,2012-08-24,jane.smith@sample.com
2997.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
2998.0,Alice Green,28.0,Female,0.0,Savings,0000-00-00,alice.green@example.com
NA,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
3001.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
3002.0,Jane Smith,39.007712418300656,Female,0.0,Checking,2012-08-24,jane.smith@sample.com
3003.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3004.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3006.0,Paul White,40.0,Male,10000.0,Unknown,0000-00-00,paul.white@example.com
3007.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
NA,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
3009.0,Jim Brown,32.0,Male,12000.0,Unknown,0000-00-00,unknown@email.com
3010.0,Alice Green,28.0,Female,0.0,Unknown,0000-00-00,alice.green@example.com
3012.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
3014.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
3015.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3016.0,Alice Green,28.0,Male,8500.0,Savings,0000-00-00,alice.green@example.com
NA,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
3019.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
NA,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
3022.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3025.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
NA,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
3027.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3030.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
NA,John Doe,39.007712418300656,Male,5000.0,Savings,2010-06-15,john.doe@example.com
3032.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
3033.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3034.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3036.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,unknown@email.com
3037.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
NA,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
3039.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
NA,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3042.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
3043.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
3044.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
3045.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3046.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,unknown@email.com
3049.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
NA,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3055.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
3056.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
NA,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3058.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3060.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
3061.0,John Doe,45.0,Male,5000.0,Unknown,2010-06-15,john.doe@example.com
3062.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
3063.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3064.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3066.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
NA,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
3068.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
3070.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3072.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
3073.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
NA,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
3075.0,Jim Brown,32.0,Male,12000.0,Unknown,0000-00-00,unknown@email.com
3076.0,Alice Green,28.0,Male,8500.0,Savings,0000-00-00,alice.green@example.com
3078.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
3079.0,John Doe,39.007712418300656,Male,5000.0,Savings,2010-06-15,john.doe@example.com
3080.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,0000-00-00,jane.smith@sample.com
3081.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3082.0,Alice Green,28.0,Female,0.0,Savings,0000-00-00,alice.green@example.com
NA,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
3085.0,John Doe,39.007712418300656,Male,5000.0,Savings,2010-06-15,john.doe@example.com
3086.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
NA,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3088.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3091.0,John Doe,45.0,Male,5000.0,Unknown,0000-00-00,john.doe@example.com
3092.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,unknown@email.com
3093.0,Jim Brown,39.007712418300656,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3094.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3096.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
3097.0,John Doe,45.0,Male,5000.0,Savings,0000-00-00,john.doe@example.com
3098.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
3099.0,Jim Brown,32.0,Male,12000.0,Unknown,0000-00-00,unknown@email.com
3100.0,Alice Green,39.007712418300656,Female,8500.0,Savings,0000-00-00,alice.green@example.com
NA,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
3103.0,John Doe,39.007712418300656,Male,5000.0,Savings,2010-06-15,john.doe@example.com
3106.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3109.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
3110.0,Jane Smith,39.007712418300656,Female,7000.0,Unknown,0000-00-00,jane.smith@sample.com
3111.0,Jim Brown,39.007712418300656,Male,12000.0,Unknown,0000-00-00,unknown@email.com
3112.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3114.0,Paul White,40.0,Male,0.0,Unknown,2020-12-01,paul.white@example.com
3115.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
3116.0,Jane Smith,39.007712418300656,Female,0.0,Checking,2012-08-24,jane.smith@sample.com
3117.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3118.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3120.0,Paul White,40.0,Male,10000.0,Unknown,0000-00-00,paul.white@example.com
3121.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
3122.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
3123.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3124.0,Alice Green,28.0,Female,8500.0,Unknown,0000-00-00,alice.green@example.com
3127.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
3128.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
3129.0,Jim Brown,32.0,Male,0.0,Unknown,2015-09-12,unknown@email.com
3130.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
NA,Paul White,39.007712418300656,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
3133.0,John Doe,39.007712418300656,Male,5000.0,Savings,2010-06-15,john.doe@example.com
3134.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
3135.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3136.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3138.0,Paul White,40.0,Male,0.0,Unknown,2020-12-01,paul.white@example.com
3139.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
3140.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
NA,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3142.0,Alice Green,28.0,Female,0.0,Savings,0000-00-00,alice.green@example.com
3144.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
3145.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,unknown@email.com
3146.0,Jane Smith,39.007712418300656,Female,7000.0,Unknown,2012-08-24,unknown@email.com
3147.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3148.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3150.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,unknown@email.com
3151.0,John Doe,45.0,Male,5000.0,Unknown,2010-06-15,john.doe@example.com
3152.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
3153.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3154.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3156.0,Paul White,39.007712418300656,Male,10000.0,Unknown,2020-12-01,unknown@email.com
3157.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
3158.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,unknown@email.com
3159.0,Jim Brown,32.0,Male,12000.0,Unknown,0000-00-00,unknown@email.com
3160.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
NA,Paul White,40.0,Male,0.0,Unknown,2020-12-01,paul.white@example.com
3164.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
3165.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3168.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
3169.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
3170.0,Jane Smith,39.007712418300656,Female,0.0,Checking,2012-08-24,jane.smith@sample.com
3171.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3174.0,Paul White,40.0,Male,0.0,Unknown,2020-12-01,unknown@email.com
3175.0,John Doe,39.007712418300656,Male,0.0,Savings,2010-06-15,john.doe@example.com
3176.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
3178.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3180.0,Paul White,39.007712418300656,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
3181.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
3184.0,Alice Green,28.0,Female,0.0,Savings,0000-00-00,alice.green@example.com
3186.0,Paul White,40.0,Male,10000.0,Unknown,0000-00-00,paul.white@example.com
3187.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
3188.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
3189.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3190.0,Alice Green,28.0,Female,8500.0,Unknown,0000-00-00,alice.green@example.com
3192.0,Paul White,40.0,Male,0.0,Unknown,2020-12-01,unknown@email.com
3193.0,John Doe,45.0,Male,5000.0,Savings,0000-00-00,john.doe@example.com
3194.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
3195.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3196.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,unknown@email.com
NA,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
3199.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,unknown@email.com
3200.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
3201.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3202.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3204.0,Paul White,39.007712418300656,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
3206.0,Jane Smith,39.007712418300656,Female,0.0,Checking,2012-08-24,jane.smith@sample.com
3207.0,Jim Brown,32.0,Male,0.0,Unknown,2015-09-12,unknown@email.com
3208.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3210.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
3211.0,John Doe,45.0,Male,0.0,Savings,2010-06-15,john.doe@example.com
3212.0,Jane Smith,39.007712418300656,Male,7000.0,Unknown,2012-08-24,jane.smith@sample.com
NA,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3214.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,unknown@email.com
3216.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
3217.0,John Doe,45.0,Male,5000.0,Unknown,2010-06-15,unknown@email.com
3218.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
3219.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3220.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3222.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
NA,John Doe,45.0,Male,5000.0,Unknown,2010-06-15,john.doe@example.com
3224.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
3225.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3228.0,Paul White,39.007712418300656,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
3229.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
3230.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
3231.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3232.0,Alice Green,39.007712418300656,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3234.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
3235.0,John Doe,45.0,Male,0.0,Savings,2010-06-15,john.doe@example.com
3236.0,Jane Smith,39.007712418300656,Male,7000.0,Checking,0000-00-00,jane.smith@sample.com
3237.0,Jim Brown,32.0,Male,12000.0,Unknown,0000-00-00,unknown@email.com
3238.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3240.0,Paul White,40.0,Male,10000.0,Unknown,0000-00-00,paul.white@example.com
NA,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
3243.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3244.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3246.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
3247.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,unknown@email.com
3248.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
3249.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3250.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3252.0,Paul White,39.007712418300656,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
3253.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
3255.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3256.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3258.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
3259.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
NA,Jim Brown,39.007712418300656,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3262.0,Alice Green,39.007712418300656,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3265.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
3266.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
3267.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3268.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3270.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
NA,John Doe,45.0,Male,5000.0,Savings,2010-06-15,unknown@email.com
3272.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
3273.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3274.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3276.0,Paul White,40.0,Male,10000.0,Unknown,0000-00-00,paul.white@example.com
3277.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
3278.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,unknown@email.com
3279.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3280.0,Alice Green,28.0,Female,8500.0,Unknown,0000-00-00,alice.green@example.com
3282.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
3283.0,John Doe,39.007712418300656,Male,5000.0,Savings,2010-06-15,john.doe@example.com
3284.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
NA,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3286.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3288.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,unknown@email.com
3290.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,unknown@email.com
3291.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
NA,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3294.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,unknown@email.com
3295.0,John Doe,45.0,Male,0.0,Unknown,2010-06-15,john.doe@example.com
3296.0,Jane Smith,39.007712418300656,Female,7000.0,Unknown,2012-08-24,unknown@email.com
3298.0,Alice Green,28.0,Female,0.0,Unknown,0000-00-00,alice.green@example.com
3300.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
3301.0,John Doe,45.0,Male,5000.0,Savings,0000-00-00,john.doe@example.com
3302.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,0000-00-00,jane.smith@sample.com
3303.0,Jim Brown,32.0,Male,12000.0,Unknown,2015-09-12,unknown@email.com
3304.0,Alice Green,28.0,Female,8500.0,Savings,0000-00-00,alice.green@example.com
3306.0,Paul White,40.0,Male,10000.0,Unknown,2020-12-01,paul.white@example.com
3307.0,John Doe,45.0,Male,5000.0,Savings,2010-06-15,john.doe@example.com
3308.0,Jane Smith,39.007712418300656,Female,7000.0,Checking,2012-08-24,jane.smith@sample.com
